start_id,end_id
3752,अधिकारी
15125,तन्तुवाद्यम्
2723,चान्द्रमासः
3824,दशा
35416,अधिकारः
25763,वृत्तम्
22424,यज्ञः
4734,उद्योगः
15838,सङ्ख्या
582,कल्याणम्
26084,पुरम्
31300,गीतम्
5725,मणिः
3116,कर्म
2380,काष्ठम्
21965,क्रिया
2046,आश्रमः
35919,क्रिया
27893,गुहा
2355,व्यवहारः
14805,कार्यम्
34040,कर्म
14756,न्यग्रोधः
30281,वृत्तम्
16055,संकर-रागः
10488,अधिकारी
5022,वाद्यम्
15426,अभिष्यन्दः
28030,वस्तुभागः
2735,अधिकारः
9698,क्षेत्रम्
1238,ह्रदः
32047,इच्छा
35952,कालः
14090,समुत्सवः
2621,व्याधिः
31721,पौराणिकपुरुषः
14312,पौराणिकस्त्री
12944,स्थलम्
23895,वस्तुभागः
3058,अनुभावः
587,स्वरुः
30208,पुरम्
18135,घटना
9707,कल्पना
29856,आप्तः
8157,मनोभावः
3842,उपयोगः
31860,वस्तुः
17212,नदी
9625,कर्म
18979,कार्यम्
2987,मनुष्यः
13678,वस्तुः
6415,स्वजनः
6570,स्थलम्
29520,मनुः
21229,असुरः
22115,मनुष्यः
4311,तृदिलः
35096,क्रीडा
28332,उद्योगस्थानम्
12452,अनुपातः
20375,मनोदशा
24682,पुरम्
37352,मध्यः
26183,अप्सरसः
6361,कलाकारः
7066,आयुधम्
23694,गीतम्
30908,अच्छः
22185,शाकम्
38921,शिला
31504,क्षुपा
20982,भुवनम्
1743,नृपः
21499,आम्रः
21125,मुद्रा
477,दशा
15650,वीणा
35753,प्रतिरोधः
32109,आप्तः
36569,कर्म
15448,कविः
9742,भण्डम्
18382,नदी
12115,क्रिया
7459,अप्सरसः
26245,स्तनः
36522,जाति
27546,अभिवादनम्
24794,मण्डलम्
12892,मनुष्यः
10115,स्थलविहङ्गः
3133,फलम्
30916,कुरुवंशी
206,समुदायः
1692,निर्धारित-समयः
19892,कथा
17650,मतिभ्रंशः
21147,मुद्रा
35272,विभागः
23462,निग्रहस्थानम्
12404,वृक्षनिर्यासः
6591,मार्गः
10536,शिक्षा
33097,जातिः
24939,पुरम्
3097,क्रिया
26179,अप्सरसः
21797,शारीरिकद्रवः
6691,पानीयम्
8624,कीलकम्
16024,नौः
9767,सङ्ख्या
35392,जीवनम्
2892,परीक्षा
3633,भूमिः
29592,मार्जारः
25724,शीर्षम्
16489,क्षुपः
29180,स्थितिः
6223,वस्तुः
5804,तैलदः
979,घटना
34038,दशा
674,क्रीडा
31252,पौराणिकपुरुषः
27865,वृत्तम्
26298,वृत्तम्
25953,मण्डलम्
21022,दशा
6537,चिह्नम्
1484,अरण्यम्
29922,अप्सरसः
23494,नेत्ररोगः
17145,प्रमेहः
390,ऊतिः
32065,"रागः	सङ्गीते स्वराणां विशेषेण प्रकारेण तथा च क्रमेण कृतया रचनया भूतः गीतस्य आलेखः।:""भारतीयसङ्गीते षड् रागाः सन्ति इति मन्यते।""	noun:"""""
31322,छन्दः
27440,मनोदशा
18481,व्रणः
38058,गीतम्
12007,लुण्ठनम्
7326,खगः
1647,उच्चाधिकारी
6064,धनम्
4645,शर्करा
23456,निग्रहस्थानम्
36907,सिद्धान्तः
1748,दिनम्
34003,कथनम्
628,पदार्थः
32012,बाण
40151,मापकः
21372,पौराणिकस्त्री
9224,दशा
1539,ऋणम्
13745,सङ्ख्या
11359,अनुयायिन्
12034,सामाजिककार्यम्
10717,स्थलम्
34512,मनुष्यः
25923,पुरम्
33505,शासनम्
5553,कर्म
1525,मुद्रा
31925,पशुः
2933,कर्म
17281,संकर-रागः
406,तन्तुवाद्यम्
3426,आनन्दः
32161,तीर्थस्थानम्
9052,तिलकः
2938,पत्रम्
10778,दशा
2576,अभ्यर्थना
29806,पौराणिकपुरुषः
12014,अमूर्तवस्तु
6790,खण्डः
38075,दशा
8546,उपकरणम्
1726,पेटिका
21519,आम्रम्
38191,स्थलम्
5873,कर्म
22720,रागिणी
8118,शावकः
2762,कर्म
33566,धारा
91,सन्धिः
26347,अलङ्कारः
13995,क्रिया
17471,पौराणिकस्त्री
9321,स्वरः
9933,चित्रम्
4800,जरायुजजन्तुः
6951,मनुष्यः
1224,स्थलसेना
30504,दशा
19097,अस्तित्वम्
39188,गेन्दनम्
24457,पुरम्
37924,संस्था
7904,दशा
28548,वृत्तम्
13721,क्षेत्रम्
30731,लेखापुस्तिका
9764,प्रसादः
29328,कुलम्
24168,राजधानी
